Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
2022-01-15,TN,23989,11,10988,143536,78619,51177,0,128557.0,124.0,37686.0,1028511.0,723362.0,725670.0,Kanyakumari,662,0,141,,2545,1640,0,2879.0,4.0,557.0,,14961.0,10557.0,1863178,,,,66617,1067,62641,,1275821,892314,0,2022-01-15T23:56:15.219702+05:30,75695000,,,,2915948,36967,2747974,59407735,53351596,36394664,0,0.0,0.0
2022-01-15,TN,23989,11,10988,143536,78619,51177,0,128557.0,124.0,37686.0,1028511.0,723362.0,725670.0,Karur,74,0,13,,206,226,0,379.0,1.0,101.0,,4084.0,14900.0,1076588,,,,25446,367,24716,,824779,562416,0,2022-01-15T23:56:15.219702+05:30,75695000,,,,2915948,36967,2747974,59407735,53351596,36394664,0,0.0,0.0
2022-01-15,TN,23989,11,10988,143536,78619,51177,0,128557.0,124.0,37686.0,1028511.0,723362.0,725670.0,Krishnagiri,290,0,92,,2360,215,0,1502.0,0.0,259.0,,24309.0,13467.0,1883731,,,,45848,362,44006,,1314526,810894,0,2022-01-15T23:56:15.219702+05:30,75695000,,,,2915948,36967,2747974,59407735,53351596,36394664,0,0.0,0.0
2022-01-15,TN,23989,11,10988,143536,78619,51177,0,128557.0,124.0,37686.0,1028511.0,723362.0,725670.0,Madurai,539,0,321,,1906,2015,0,3468.0,4.0,633.0,,31044.0,21959.0,3991038,,,,79801,1192,75129,,2036922,1276989,0,2022-01-15T23:56:15.219702+05:30,75695000,,,,2915948,36967,2747974,59407735,53351596,36394664,0,0.0,0.0
2022-01-15,TN,23989,11,10988,143536,78619,51177,0,128557.0,124.0,37686.0,1028511.0,723362.0,725670.0,Mayiladuthurai,53,0,24,,0,0,0,342.0,1.0,67.0,,0.0,0.0,901000,,,,23834,321,23186,,0,0,0,2022-01-15T23:56:15.219702+05:30,75695000,,,,2915948,36967,2747974,59407735,53351596,36394664,0,0.0,0.0
2022-01-15,TN,23989,11,10988,143536,78619,51177,0,128557.0,124.0,37686.0,1028511.0,723362.0,725670.0,Nagapattinam,55,0,31,,1223,612,0,331.0,1.0,93.0,,11625.0,9501.0,1614069,,,,21850,362,21154,,1016527,700592,0,2022-01-15T23:56:15.219702+05:30,75695000,,,,2915948,36967,2747974,59407735,53351596,36394664,0,0.0,0.0
2022-01-15,TN,23989,11,10988,143536,78619,51177,0,128557.0,124.0,37686.0,1028511.0,723362.0,725670.0,Namakkal,245,0,46,,788,737,0,1094.0,3.0,281.0,,9059.0,7215.0,1721179,,,,55872,522,54321,,1228817,811808,0,2022-01-15T23:56:15.219702+05:30,75695000,,,,2915948,36967,2747974,59407735,53351596,36394664,0,0.0,0.0
2022-01-15,TN,23989,11,10988,143536,78619,51177,0,128557.0,124.0,37686.0,1028511.0,723362.0,725670.0,Nilgiris,283,0,69,,712,940,0,1133.0,0.0,206.0,,4069.0,3967.0,735071,,,,35782,220,34423,,536497,511748,0,2022-01-15T23:56:15.219702+05:30,75695000,,,,2915948,36967,2747974,59407735,53351596,36394664,0,0.0,0.0
2022-01-15,TN,23989,11,10988,143536,78619,51177,0,128557.0,124.0,37686.0,1028511.0,723362.0,725670.0,Perambalur,68,0,45,,891,269,0,528.0,2.0,151.0,,3595.0,3992.0,564511,,,,12826,247,12060,,409708,277207,0,2022-01-15T23:56:15.219702+05:30,75695000,,,,2915948,36967,2747974,59407735,53351596,36394664,0,0.0,0.0
2022-01-15,TN,23989,11,10988,143536,78619,51177,0,128557.0,124.0,37686.0,1028511.0,723362.0,725670.0,Pudukkottai,65,0,17,,2853,1587,0,287.0,0.0,69.0,,18070.0,20856.0,1918725,,,,30725,421,30032,,1139126,806994,0,2022-01-15T23:56:15.219702+05:30,75695000,,,,2915948,36967,2747974,59407735,53351596,36394664,0,0.0,0.0
2022-01-15,TN,23989,11,10988,143536,78619,51177,0,128557.0,124.0,37686.0,1028511.0,723362.0,725670.0,Ramanathapuram,139,0,35,,3251,1288,0,644.0,1.0,126.0,,14128.0,14805.0,1337560,,,,21459,360,20460,,1028877,740932,0,2022-01-15T23:56:15.219702+05:30,75695000,,,,2915948,36967,2747974,59407735,53351596,36394664,0,0.0,0.0
2022-01-15,TN,23989,11,10988,143536,78619,51177,0,128557.0,124.0,37686.0,1028511.0,723362.0,725670.0,Ranipet,295,1,131,,298,514,0,2201.0,2.0,431.0,,11372.0,10664.0,1210277,,,,46337,781,43352,,720286,453174,0,2022-01-15T23:56:15.219702+05:30,75695000,,,,2915948,36967,2747974,59407735,53351596,36394664,0,0.0,0.0
2022-01-15,TN,23989,11,10988,143536,78619,51177,0,128557.0,124.0,37686.0,1028511.0,723362.0,725670.0,Salem,431,0,133,,1525,1000,0,2176.0,1.0,523.0,,24535.0,21505.0,3480008,,,,105236,1732,101289,,2506163,1751694,0,2022-01-15T23:56:15.219702+05:30,75695000,,,,2915948,36967,2747974,59407735,53351596,36394664,0,0.0,0.0
2022-01-15,TN,23989,11,10988,143536,78619,51177,0,128557.0,124.0,37686.0,1028511.0,723362.0,725670.0,Sivaganga,102,0,41,,2788,543,0,497.0,0.0,175.0,,28319.0,12446.0,1341250,,,,21144,213,20467,,973011,651001,0,2022-01-15T23:56:15.219702+05:30,75695000,,,,2915948,36967,2747974,59407735,53351596,36394664,0,0.0,0.0
2022-01-15,TN,23989,11,10988,143536,78619,51177,0,128557.0,124.0,37686.0,1028511.0,723362.0,725670.0,Tenkasi,24,0,29,,1346,719,0,338.0,0.0,90.0,,13751.0,11288.0,1407627,,,,27835,486,27029,,934695,644899,0,2022-01-15T23:56:15.219702+05:30,75695000,,,,2915948,36967,2747974,59407735,53351596,36394664,0,0.0,0.0
2022-01-15,TN,23989,11,10988,143536,78619,51177,0,128557.0,124.0,37686.0,1028511.0,723362.0,725670.0,Thanjavur,437,0,98,,2042,1594,0,1735.0,3.0,327.0,,14411.0,21954.0,2402781,,,,78517,1011,75768,,1663949,1064712,0,2022-01-15T23:56:15.219702+05:30,75695000,,,,2915948,36967,2747974,59407735,53351596,36394664,0,0.0,0.0
2022-01-15,TN,23989,11,10988,143536,78619,51177,0,128557.0,124.0,37686.0,1028511.0,723362.0,725670.0,Theni,165,0,27,,822,505,0,731.0,1.0,97.0,,8554.0,5519.0,1243684,,,,44435,524,43199,,802915,582963,0,2022-01-15T23:56:15.219702+05:30,75695000,,,,2915948,36967,2747974,59407735,53351596,36394664,0,0.0,0.0
2022-01-15,TN,23989,11,10988,143536,78619,51177,0,128557.0,124.0,37686.0,1028511.0,723362.0,725670.0,Thiruvallur,1512,2,607,,0,0,0,7233.0,11.0,2030.0,,0.0,0.0,3725697,,,,130239,1877,121063,,0,0,0,2022-01-15T23:56:15.219702+05:30,75695000,,,,2915948,36967,2747974,59407735,53351596,36394664,0,0.0,0.0
2022-01-15,TN,23989,11,10988,143536,78619,51177,0,128557.0,124.0,37686.0,1028511.0,723362.0,725670.0,Thiruvarur,78,0,18,,949,386,0,527.0,1.0,105.0,,13790.0,13727.0,1268094,,,,42638,464,41678,,880632,590790,0,2022-01-15T23:56:15.219702+05:30,75695000,,,,2915948,36967,2747974,59407735,53351596,36394664,0,0.0,0.0
2022-01-15,TN,23989,11,10988,143536,78619,51177,0,128557.0,124.0,37686.0,1028511.0,723362.0,725670.0,Thoothukkudi,350,1,194,,1074,1305,0,1780.0,6.0,700.0,,11191.0,23419.0,1738376,,,,59207,418,56945,,1385484,754858,0,2022-01-15T23:56:15.219702+05:30,75695000,,,,2915948,36967,2747974,59407735,53351596,36394664,0,0.0,0.0
2022-01-15,TN,23989,11,10988,143536,78619,51177,0,128557.0,124.0,37686.0,1028511.0,723362.0,725670.0,Tiruchirappalli,446,0,241,,2656,1698,0,2903.0,1.0,629.0,,17448.0,15810.0,2713858,,,,82495,1105,78420,,2016278,1284542,0,2022-01-15T23:56:15.219702+05:30,75695000,,,,2915948,36967,2747974,59407735,53351596,36394664,0,0.0,0.0
2022-01-15,TN,23989,11,10988,143536,78619,51177,0,128557.0,124.0,37686.0,1028511.0,723362.0,725670.0,Tirunelveli,175,0,162,,1018,772,0,2113.0,1.0,493.0,,12087.0,11228.0,1665253,,,,52299,438,49866,,1093738,641957,0,2022-01-15T23:56:15.219702+05:30,75695000,,,,2915948,36967,2747974,59407735,53351596,36394664,0,0.0,0.0
2022-01-15,TN,23989,11,10988,143536,78619,51177,0,128557.0,124.0,37686.0,1028511.0,723362.0,725670.0,Tirupathur,161,0,65,,642,482,0,914.0,1.0,168.0,,7399.0,7167.0,1111812,,,,30538,628,29015,,741660,437136,0,2022-01-15T23:56:15.219702+05:30,75695000,,,,2915948,36967,2747974,59407735,53351596,36394664,0,0.0,0.0
2022-01-15,TN,23989,11,10988,143536,78619,51177,0,128557.0,124.0,37686.0,1028511.0,723362.0,725670.0,Tiruppur,670,1,206,,716,1134,0,2426.0,2.0,669.0,,14842.0,12129.0,2471222,,,,101784,1030,98275,,1993586,1327987,0,2022-01-15T23:56:15.219702+05:30,75695000,,,,2915948,36967,2747974,59407735,53351596,36394664,0,0.0,0.0
2022-01-15,TN,23989,11,10988,143536,78619,51177,0,128557.0,124.0,37686.0,1028511.0,723362.0,725670.0,Tiruvannamalai,326,0,74,,5715,1465,0,1619.0,2.0,284.0,,18994.0,31837.0,2468965,,,,57245,675,54991,,1879508,1346957,0,2022-01-15T23:56:15.219702+05:30,75695000,,,,2915948,36967,2747974,59407735,53351596,36394664,0,0.0,0.0
2022-01-15,TN,23989,11,10988,143536,78619,51177,0,128557.0,124.0,37686.0,1028511.0,723362.0,725670.0,Vellore,308,-1,267,,1942,1950,0,2111.0,4.0,1063.0,,24259.0,27257.0,1614242,,,,53700,1149,50429,,1192853,740222,0,2022-01-15T23:56:15.219702+05:30,75695000,,,,2915948,36967,2747974,59407735,53351596,36394664,0,0.0,0.0
2022-01-15,TN,23989,11,10988,143536,78619,51177,0,128557.0,124.0,37686.0,1028511.0,723362.0,725670.0,Viluppuram,172,0,96,,3870,1283,0,884.0,1.0,267.0,,27454.0,54583.0,2093003,,,,47281,359,46036,,1615481,1111380,0,2022-01-15T23:56:15.219702+05:30,75695000,,,,2915948,36967,2747974,59407735,53351596,36394664,0,0.0,0.0
2022-01-15,TN,23989,11,10988,143536,78619,51177,0,128557.0,124.0,37686.0,1028511.0,723362.0,725670.0,Virudhunagar,327,0,147,,4452,1176,0,1817.0,1.0,449.0,,28372.0,18266.0,1943309,,,,48765,550,46388,,1430902,992646,0,2022-01-15T23:56:15.219702+05:30,75695000,,,,2915948,36967,2747974,59407735,53351596,36394664,0,0.0,0.0
