Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
2022-01-15,JH,3258,7,3351,0,104709,63571,0,28405.0,35.0,16379.0,,815171.0,414963.0,Hazaribagh,,,,,3377,2421,0,,,,,28428.0,17004.0,1734005,,,,,,,,1060821,684758,0,2022-01-16 11:55:21.722648,37403000,,,,402533,5199,364245,,20214591,12182102,0,0.0,0.0
2022-01-15,JH,3258,7,3351,0,104709,63571,0,28405.0,35.0,16379.0,,815171.0,414963.0,Jamtara,,,,,1561,1231,0,,,,,10420.0,6759.0,790207,,,,,,,,489533,268194,0,2022-01-16 11:55:21.722648,37403000,,,,402533,5199,364245,,20214591,12182102,0,0.0,0.0
2022-01-15,JH,3258,7,3351,0,104709,63571,0,28405.0,35.0,16379.0,,815171.0,414963.0,Khunti,,,,,848,3813,0,,,,,8271.0,15365.0,530299,,,,,,,,356692,218312,0,2022-01-16 11:55:21.722648,37403000,,,,402533,5199,364245,,20214591,12182102,0,0.0,0.0
2022-01-15,JH,3258,7,3351,0,104709,63571,0,28405.0,35.0,16379.0,,815171.0,414963.0,Koderma,,,,,1769,526,0,,,,,14321.0,4178.0,717169,,,,,,,,437003,252330,0,2022-01-16 11:55:21.722648,37403000,,,,402533,5199,364245,,20214591,12182102,0,0.0,0.0
2022-01-15,JH,3258,7,3351,0,104709,63571,0,28405.0,35.0,16379.0,,815171.0,414963.0,Latehar,,,,,3075,2078,0,,,,,20286.0,13027.0,725673,,,,,,,,462980,239576,0,2022-01-16 11:55:21.722648,37403000,,,,402533,5199,364245,,20214591,12182102,0,0.0,0.0
2022-01-15,JH,3258,7,3351,0,104709,63571,0,28405.0,35.0,16379.0,,815171.0,414963.0,Lohardaga,,,,,3993,1764,0,,,,,20775.0,7624.0,461738,,,,,,,,272262,163865,0,2022-01-16 11:55:21.722648,37403000,,,,402533,5199,364245,,20214591,12182102,0,0.0,0.0
2022-01-15,JH,3258,7,3351,0,104709,63571,0,28405.0,35.0,16379.0,,815171.0,414963.0,Pakur,,,,,2778,5141,0,,,,,16459.0,20587.0,899200,,,,,,,,563797,279372,0,2022-01-16 11:55:21.722648,37403000,,,,402533,5199,364245,,20214591,12182102,0,0.0,0.0
2022-01-15,JH,3258,7,3351,0,104709,63571,0,28405.0,35.0,16379.0,,815171.0,414963.0,Palamu,,,,,8938,3020,0,,,,,68855.0,24463.0,1936319,,,,,,,,1102597,730567,0,2022-01-16 11:55:21.722648,37403000,,,,402533,5199,364245,,20214591,12182102,0,0.0,0.0
2022-01-15,JH,3258,7,3351,0,104709,63571,0,28405.0,35.0,16379.0,,815171.0,414963.0,Ramgarh,,,,,2578,1714,0,,,,,26022.0,12156.0,949159,,,,,,,,613821,399742,0,2022-01-16 11:55:21.722648,37403000,,,,402533,5199,364245,,20214591,12182102,0,0.0,0.0
2022-01-15,JH,3258,7,3351,0,104709,63571,0,28405.0,35.0,16379.0,,815171.0,414963.0,Ranchi,,,,,4505,4969,0,,,,,48016.0,36998.0,2912022,,,,,,,,1867039,1188083,0,2022-01-16 11:55:21.722648,37403000,,,,402533,5199,364245,,20214591,12182102,0,0.0,0.0
2022-01-15,JH,3258,7,3351,0,104709,63571,0,28405.0,35.0,16379.0,,815171.0,414963.0,Sahibganj,,,,,2079,1867,0,,,,,17042.0,14431.0,1150038,,,,,,,,702897,353288,0,2022-01-16 11:55:21.722648,37403000,,,,402533,5199,364245,,20214591,12182102,0,0.0,0.0
2022-01-15,JH,3258,7,3351,0,104709,63571,0,28405.0,35.0,16379.0,,815171.0,414963.0,Saraikela-Kharsawan,,,,,2666,2191,0,,,,,19242.0,14241.0,1063458,,,,,,,,627165,369465,0,2022-01-16 11:55:21.722648,37403000,,,,402533,5199,364245,,20214591,12182102,0,0.0,0.0
2022-01-15,JH,3258,7,3351,0,104709,63571,0,28405.0,35.0,16379.0,,815171.0,414963.0,Simdega,,,,,1710,1048,0,,,,,14331.0,5820.0,599813,,,,,,,,348749,242388,0,2022-01-16 11:55:21.722648,37403000,,,,402533,5199,364245,,20214591,12182102,0,0.0,0.0
2022-01-15,JH,3258,7,3351,0,104709,63571,0,28405.0,35.0,16379.0,,815171.0,414963.0,Unknown,3258.0,7.0,3351.0,,0,0,0,28405.0,35.0,16379.0,,0.0,0.0,0,,,,402533.0,5199.0,364245.0,,0,0,0,2022-01-16 11:55:21.722648,37403000,,,,402533,5199,364245,,20214591,12182102,0,0.0,0.0
2022-01-15,JH,3258,7,3351,0,104709,63571,0,28405.0,35.0,16379.0,,815171.0,414963.0,West Singhbhum,,,,,7247,1627,0,,,,,53219.0,12810.0,1501619,,,,,,,,940648,491124,0,2022-01-16 11:55:21.722648,37403000,,,,402533,5199,364245,,20214591,12182102,0,0.0,0.0
