Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState,deltaVaccinatedForState,7DmaVaccinatedForState,cumulativeVaccinatedNumberForDistrict,deltaVaccinatedForDistrict
2021-10-29,PB,29.0,1.0,25.0,0,21696,25325,0,602263.5714285715,16554.0,585471.0,,15906819.0,6194239.0,Kapurthala,0.0,0.0,0.0,,0,0,0,17850.0,556.0,17289.0,,0,0,817668,,,,17851,556,17291,,464369,186239,2021-10-30 21:28:01.393615,29859000,,,,602349,16557,585539,,15906819,6194239,22101058.0,47021.0,22101058.0,650608.0,0
2021-10-29,PB,29.0,1.0,25.0,0,21696,25325,0,602263.5714285715,16554.0,585471.0,,15906819.0,6194239.0,Ludhiana,0.0,0.0,0.0,,0,0,0,87598.0,2105.0,85464.0,,0,0,3487882,,,,87604,2106,85468,,2465705,936805,2021-10-30 21:28:01.393615,29859000,,,,602349,16557,585539,,15906819,6194239,22101058.0,47021.0,22101058.0,3402510.0,0
2021-10-29,PB,29.0,1.0,25.0,0,21696,25325,0,602263.5714285715,16554.0,585471.0,,15906819.0,6194239.0,Mansa,0.0,0.0,0.0,,0,0,0,15606.0,380.0,15225.0,,0,0,768808,,,,15606,380,15225,,371409,88696,2021-10-30 21:28:01.393615,29859000,,,,602349,16557,585539,,15906819,6194239,22101058.0,47021.0,22101058.0,460105.0,0
2021-10-29,PB,29.0,1.0,25.0,0,21696,25325,0,602263.5714285715,16554.0,585471.0,,15906819.0,6194239.0,Moga,0.0,0.0,0.0,,0,0,0,8674.0,233.0,8432.0,,0,0,992289,,,,8675,233,8433,,540868,177923,2021-10-30 21:28:01.393615,29859000,,,,602349,16557,585539,,15906819,6194239,22101058.0,47021.0,22101058.0,718791.0,0
2021-10-29,PB,29.0,1.0,25.0,0,21696,25325,0,602263.5714285715,16554.0,585471.0,,15906819.0,6194239.0,Pathankot,0.0,0.0,0.0,,0,0,0,18798.0,419.0,18367.0,,0,0,626154,,,,18806,419,18371,,424602,195744,2021-10-30 21:28:01.393615,29859000,,,,602349,16557,585539,,15906819,6194239,22101058.0,47021.0,22101058.0,620346.0,0
2021-10-29,PB,29.0,1.0,25.0,0,21696,25325,0,602263.5714285715,16554.0,585471.0,,15906819.0,6194239.0,Patiala,0.0,0.0,0.0,,0,0,0,48924.0,1358.0,47550.0,,0,0,2892282,,,,48926,1358,47555,,1049799,393707,2021-10-30 21:28:01.393615,29859000,,,,602349,16557,585539,,15906819,6194239,22101058.0,47021.0,22101058.0,1443506.0,0
2021-10-29,PB,29.0,1.0,25.0,0,21696,25325,0,602263.5714285715,16554.0,585471.0,,15906819.0,6194239.0,Rupnagar,0.0,0.0,0.0,,0,0,0,12946.0,423.0,12510.0,,0,0,683349,,,,12950,423,12512,,384221,181681,2021-10-30 21:28:01.393615,29859000,,,,602349,16557,585539,,15906819,6194239,22101058.0,47021.0,22101058.0,565902.0,0
2021-10-29,PB,29.0,1.0,25.0,0,21696,25325,0,602263.5714285715,16554.0,585471.0,,15906819.0,6194239.0,S.A.S. Nagar,0.0,0.0,0.0,,0,0,0,68806.0,1068.0,67709.0,,0,0,986147,,,,68812,1068,67717,,871210,400362,2021-10-30 21:28:01.393615,29859000,,,,602349,16557,585539,,15906819,6194239,22101058.0,47021.0,22101058.0,1271572.0,0
2021-10-29,PB,29.0,1.0,25.0,0,21696,25325,0,602263.5714285715,16554.0,585471.0,,15906819.0,6194239.0,Sangrur,0.0,0.0,0.0,,0,0,0,15760.0,875.0,14881.0,,0,0,1654408,,,,15761,875,14883,,727709,216651,2021-10-30 21:28:01.393615,29859000,,,,602349,16557,585539,,15906819,6194239,22101058.0,47021.0,22101058.0,944360.0,0
2021-10-29,PB,29.0,1.0,25.0,0,21696,25325,0,602263.5714285715,16554.0,585471.0,,15906819.0,6194239.0,Shahid Bhagat Singh Nagar,0.0,0.0,0.0,,0,0,0,11468.0,388.0,11079.0,,0,0,614362,,,,11468,388,11080,,391676,171210,2021-10-30 21:28:01.393615,29859000,,,,602349,16557,585539,,15906819,6194239,22101058.0,47021.0,22101058.0,562886.0,0
2021-10-29,PB,29.0,1.0,25.0,0,21696,25325,0,602263.5714285715,16554.0,585471.0,,15906819.0,6194239.0,Sri Muktsar Sahib,0.0,0.0,0.0,,0,0,0,18782.0,524.0,18257.0,,0,0,902702,,,,18784,524,18257,,472432,141416,2021-10-30 21:28:01.393615,29859000,,,,602349,16557,585539,,15906819,6194239,22101058.0,47021.0,22101058.0,613848.0,0
2021-10-29,PB,29.0,1.0,25.0,0,21696,25325,0,602263.5714285715,16554.0,585471.0,,15906819.0,6194239.0,Tarn Taran,0.0,0.0,0.0,,0,0,0,8043.0,380.0,7657.0,,0,0,1120070,,,,8043,380,7659,,596248,177757,2021-10-30 21:28:01.393615,29859000,,,,602349,16557,585539,,15906819,6194239,22101058.0,47021.0,22101058.0,774005.0,0
2021-10-29,PB,,,,0,21696,25325,0,602263.5714285715,16554.0,585471.0,,15906819.0,6194239.0,Unknown,,,,,0,0,0,,,,,0,0,0,,,,29,1,25,,0,0,2021-10-30 21:28:01.393615,29859000,,,,602349,16557,585539,,15906819,6194239,22101058.0,47021.0,22101058.0,,0
