,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState
10,2021-11-15,TN,802,12,918,101070,94756,150538,0,5711.0,70.0,6525.0,713808.0,797968.0,1780335.0,Kanyakumari,13,0,21,,318,1708,0,105.0,1.0,129.0,,9753.0,43864.0,1863178,,,,62621,1051,61383,,1115543,512761,2021-11-15T23:56:19.977263+05:30,75695000,,,,2715632,36296,2669848,52747257,42289200,19940787
11,2021-11-15,TN,802,12,918,101070,94756,150538,0,5711.0,70.0,6525.0,713808.0,797968.0,1780335.0,Karur,14,1,25,,201,3069,0,114.0,2.0,157.0,,5073.0,36564.0,1076588,,,,24370,361,23816,,632115,331732,2021-11-15T23:56:19.977263+05:30,75695000,,,,2715632,36296,2669848,52747257,42289200,19940787
12,2021-11-15,TN,802,12,918,101070,94756,150538,0,5711.0,70.0,6525.0,713808.0,797968.0,1780335.0,Krishnagiri,7,0,12,,1190,3470,0,54.0,0.0,105.0,,13033.0,42473.0,1883731,,,,43730,350,43255,,1056798,459472,2021-11-15T23:56:19.977263+05:30,75695000,,,,2715632,36296,2669848,52747257,42289200,19940787
13,2021-11-15,TN,802,12,918,101070,94756,150538,0,5711.0,70.0,6525.0,713808.0,797968.0,1780335.0,Madurai,14,0,10,,1332,3576,0,71.0,1.0,78.0,,25211.0,52836.0,3991038,,,,75373,1179,74062,,1532942,652243,2021-11-15T23:56:19.977263+05:30,75695000,,,,2715632,36296,2669848,52747257,42289200,19940787
14,2021-11-15,TN,802,12,918,101070,94756,150538,0,5711.0,70.0,6525.0,713808.0,797968.0,1780335.0,Mayiladuthurai,1,0,5,,0,0,0,18.0,0.0,30.0,,0.0,0.0,901000,,,,23325,316,22979,,0,0,2021-11-15T23:56:19.977263+05:30,75695000,,,,2715632,36296,2669848,52747257,42289200,19940787
15,2021-11-15,TN,802,12,918,101070,94756,150538,0,5711.0,70.0,6525.0,713808.0,797968.0,1780335.0,Nagapattinam,6,0,9,,744,3065,0,57.0,1.0,85.0,,11294.0,49342.0,1614069,,,,21207,352,20762,,827468,347903,2021-11-15T23:56:19.977263+05:30,75695000,,,,2715632,36296,2669848,52747257,42289200,19940787
16,2021-11-15,TN,802,12,918,101070,94756,150538,0,5711.0,70.0,6525.0,713808.0,797968.0,1780335.0,Namakkal,37,0,38,,302,1622,0,275.0,1.0,265.0,,9077.0,46849.0,1721179,,,,52860,503,51894,,998585,449089,2021-11-15T23:56:19.977263+05:30,75695000,,,,2715632,36296,2669848,52747257,42289200,19940787
17,2021-11-15,TN,802,12,918,101070,94756,150538,0,5711.0,70.0,6525.0,713808.0,797968.0,1780335.0,Nilgiris,21,0,20,,82,1214,0,117.0,0.0,137.0,,1778.0,36091.0,735071,,,,33830,213,33424,,504191,389558,2021-11-15T23:56:19.977263+05:30,75695000,,,,2715632,36296,2669848,52747257,42289200,19940787
18,2021-11-15,TN,802,12,918,101070,94756,150538,0,5711.0,70.0,6525.0,713808.0,797968.0,1780335.0,Perambalur,0,0,1,,1575,2823,0,9.0,0.0,13.0,,7342.0,18567.0,564511,,,,12089,244,11826,,334972,158473,2021-11-15T23:56:19.977263+05:30,75695000,,,,2715632,36296,2669848,52747257,42289200,19940787
19,2021-11-15,TN,802,12,918,101070,94756,150538,0,5711.0,70.0,6525.0,713808.0,797968.0,1780335.0,Pudukkottai,7,0,8,,925,5079,0,40.0,1.0,72.0,,10037.0,51747.0,1918725,,,,30275,417,29791,,839498,383799,2021-11-15T23:56:19.977263+05:30,75695000,,,,2715632,36296,2669848,52747257,42289200,19940787
20,2021-11-15,TN,802,12,918,101070,94756,150538,0,5711.0,70.0,6525.0,713808.0,797968.0,1780335.0,Ramanathapuram,2,0,1,,5795,3839,0,16.0,0.0,23.0,,50542.0,52048.0,1337560,,,,20596,359,20217,,721316,349314,2021-11-15T23:56:19.977263+05:30,75695000,,,,2715632,36296,2669848,52747257,42289200,19940787
21,2021-11-15,TN,802,12,918,101070,94756,150538,0,5711.0,70.0,6525.0,713808.0,797968.0,1780335.0,Ranipet,2,0,10,,958,1336,0,18.0,0.0,70.0,,11250.0,23602.0,1210277,,,,43505,775,42690,,573911,208414,2021-11-15T23:56:19.977263+05:30,75695000,,,,2715632,36296,2669848,52747257,42289200,19940787
22,2021-11-15,TN,802,12,918,101070,94756,150538,0,5711.0,70.0,6525.0,713808.0,797968.0,1780335.0,Salem,39,1,53,,1861,3730,0,316.0,4.0,350.0,,25913.0,79649.0,3480008,,,,100659,1692,98413,,1955355,886478,2021-11-15T23:56:19.977263+05:30,75695000,,,,2715632,36296,2669848,52747257,42289200,19940787
23,2021-11-15,TN,802,12,918,101070,94756,150538,0,5711.0,70.0,6525.0,713808.0,797968.0,1780335.0,Sivaganga,5,0,11,,437,1969,0,50.0,0.0,84.0,,8175.0,39504.0,1341250,,,,20323,208,20027,,739525,348470,2021-11-15T23:56:19.977263+05:30,75695000,,,,2715632,36296,2669848,52747257,42289200,19940787
24,2021-11-15,TN,802,12,918,101070,94756,150538,0,5711.0,70.0,6525.0,713808.0,797968.0,1780335.0,Tenkasi,1,0,6,,667,2072,0,4.0,0.0,15.0,,10525.0,38465.0,1407627,,,,27380,485,26874,,751885,282674,2021-11-15T23:56:19.977263+05:30,75695000,,,,2715632,36296,2669848,52747257,42289200,19940787
25,2021-11-15,TN,802,12,918,101070,94756,150538,0,5711.0,70.0,6525.0,713808.0,797968.0,1780335.0,Thanjavur,27,1,35,,5656,5993,0,190.0,3.0,258.0,,26622.0,44601.0,2402781,,,,75814,984,74488,,1269989,558382,2021-11-15T23:56:19.977263+05:30,75695000,,,,2715632,36296,2669848,52747257,42289200,19940787
26,2021-11-15,TN,802,12,918,101070,94756,150538,0,5711.0,70.0,6525.0,713808.0,797968.0,1780335.0,Theni,3,0,3,,389,1604,0,4.0,0.0,16.0,,8712.0,31469.0,1243684,,,,43592,521,43058,,670644,342416,2021-11-15T23:56:19.977263+05:30,75695000,,,,2715632,36296,2669848,52747257,42289200,19940787
27,2021-11-15,TN,802,12,918,101070,94756,150538,0,5711.0,70.0,6525.0,713808.0,797968.0,1780335.0,Thiruvallur,30,0,34,,1400,4861,0,187.0,1.0,222.0,,11545.0,30614.0,3725697,,,,119833,1843,117656,,1056271,418910,2021-11-15T23:56:19.977263+05:30,75695000,,,,2715632,36296,2669848,52747257,42289200,19940787
28,2021-11-15,TN,802,12,918,101070,94756,150538,0,5711.0,70.0,6525.0,713808.0,797968.0,1780335.0,Thiruvarur,16,1,22,,1203,2713,0,103.0,5.0,146.0,,14060.0,32689.0,1268094,,,,41720,452,41080,,647886,287250,2021-11-15T23:56:19.977263+05:30,75695000,,,,2715632,36296,2669848,52747257,42289200,19940787
29,2021-11-15,TN,802,12,918,101070,94756,150538,0,5711.0,70.0,6525.0,713808.0,797968.0,1780335.0,Thoothukkudi,6,0,13,,5738,1529,0,45.0,0.0,85.0,,41146.0,28593.0,1738376,,,,56431,409,55940,,1032591,366550,2021-11-15T23:56:19.977263+05:30,75695000,,,,2715632,36296,2669848,52747257,42289200,19940787
30,2021-11-15,TN,802,12,918,101070,94756,150538,0,5711.0,70.0,6525.0,713808.0,797968.0,1780335.0,Tiruchirappalli,37,1,31,,1419,1370,0,279.0,7.0,281.0,,39185.0,66450.0,2713858,,,,78068,1068,76623,,1510699,710273,2021-11-15T23:56:19.977263+05:30,75695000,,,,2715632,36296,2669848,52747257,42289200,19940787
31,2021-11-15,TN,802,12,918,101070,94756,150538,0,5711.0,70.0,6525.0,713808.0,797968.0,1780335.0,Tirunelveli,7,0,7,,8389,1681,0,84.0,0.0,95.0,,33732.0,27176.0,1665253,,,,49534,433,48985,,854437,312199,2021-11-15T23:56:19.977263+05:30,75695000,,,,2715632,36296,2669848,52747257,42289200,19940787
32,2021-11-15,TN,802,12,918,101070,94756,150538,0,5711.0,70.0,6525.0,713808.0,797968.0,1780335.0,Tirupathur,3,0,5,,316,819,0,17.0,0.0,51.0,,9333.0,21734.0,1111812,,,,29358,626,28697,,554180,234265,2021-11-15T23:56:19.977263+05:30,75695000,,,,2715632,36296,2669848,52747257,42289200,19940787
33,2021-11-15,TN,802,12,918,101070,94756,150538,0,5711.0,70.0,6525.0,713808.0,797968.0,1780335.0,Tiruppur,51,1,61,,275,1262,0,387.0,4.0,453.0,,19135.0,66176.0,2471222,,,,96318,987,94708,,1695359,688405,2021-11-15T23:56:19.977263+05:30,75695000,,,,2715632,36296,2669848,52747257,42289200,19940787
34,2021-11-15,TN,802,12,918,101070,94756,150538,0,5711.0,70.0,6525.0,713808.0,797968.0,1780335.0,Tiruvannamalai,6,0,16,,12902,11524,0,35.0,0.0,84.0,,78420.0,86747.0,2468965,,,,55099,668,54345,,1363389,670338,2021-11-15T23:56:19.977263+05:30,75695000,,,,2715632,36296,2669848,52747257,42289200,19940787
35,2021-11-15,TN,802,12,918,101070,94756,150538,0,5711.0,70.0,6525.0,713808.0,797968.0,1780335.0,Vellore,5,0,18,,612,1315,0,60.0,1.0,117.0,,10346.0,33094.0,1614242,,,,50033,1134,48776,,778459,377377,2021-11-15T23:56:19.977263+05:30,75695000,,,,2715632,36296,2669848,52747257,42289200,19940787
36,2021-11-15,TN,802,12,918,101070,94756,150538,0,5711.0,70.0,6525.0,713808.0,797968.0,1780335.0,Viluppuram,4,0,7,,11367,9016,0,22.0,0.0,61.0,,49474.0,47018.0,2093003,,,,45960,356,45529,,1147999,500804,2021-11-15T23:56:19.977263+05:30,75695000,,,,2715632,36296,2669848,52747257,42289200,19940787
37,2021-11-15,TN,802,12,918,101070,94756,150538,0,5711.0,70.0,6525.0,713808.0,797968.0,1780335.0,Virudhunagar,1,0,4,,1484,7904,0,30.0,0.0,35.0,,12785.0,56307.0,1943309,,,,46360,548,45760,,1089281,574913,2021-11-15T23:56:19.977263+05:30,75695000,,,,2715632,36296,2669848,52747257,42289200,19940787
