Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
2022-01-14,WB,22645,28,8687,72725,191060,445824,0,151740.0,149.0,57492.0,469627.0,1653294.0,2409405.0,Kalimpong,80,0,10,,54,340,0,247.0,0.0,57.0,,2849.0,1386.0,251642,,,,7465,55,7186,,198151,169928,0,2022-01-14T23:56:19.492055+05:30,96906000,,,,1863697,20013,1698201,22208650,67909159,45107196,0,0.0,0.0
2022-01-14,WB,22645,28,8687,72725,191060,445824,0,151740.0,149.0,57492.0,469627.0,1653294.0,2409405.0,Kolkata,6867,7,2991,,9333,5004,0,48865.0,42.0,22285.0,,69490.0,39867.0,4486679,,,,420007,5389,365450,,5090647,3926364,0,2022-01-14T23:56:19.492055+05:30,96906000,,,,1863697,20013,1698201,22208650,67909159,45107196,0,0.0,0.0
2022-01-14,WB,22645,28,8687,72725,191060,445824,0,151740.0,149.0,57492.0,469627.0,1653294.0,2409405.0,Malda,648,0,175,,14645,12894,0,3462.0,2.0,972.0,,74216.0,80526.0,3997970,,,,38257,190,34947,,2600312,1284821,0,2022-01-14T23:56:19.492055+05:30,96906000,,,,1863697,20013,1698201,22208650,67909159,45107196,0,0.0,0.0
2022-01-14,WB,22645,28,8687,72725,191060,445824,0,151740.0,149.0,57492.0,469627.0,1653294.0,2409405.0,Murshidabad,390,0,160,,25449,65617,0,2940.0,0.0,877.0,,186535.0,197919.0,7102430,,,,38004,332,35012,,5127950,2702698,0,2022-01-14T23:56:19.492055+05:30,96906000,,,,1863697,20013,1698201,22208650,67909159,45107196,0,0.0,0.0
2022-01-14,WB,22645,28,8687,72725,191060,445824,0,151740.0,149.0,57492.0,469627.0,1653294.0,2409405.0,Nadia,816,1,219,,16350,52070,0,4221.0,3.0,1328.0,,116931.0,155458.0,5168488,,,,80644,906,75826,,3762097,2159475,0,2022-01-14T23:56:19.492055+05:30,96906000,,,,1863697,20013,1698201,22208650,67909159,45107196,0,0.0,0.0
2022-01-14,WB,22645,28,8687,72725,191060,445824,0,151740.0,149.0,57492.0,469627.0,1653294.0,2409405.0,North 24 Parganas,4018,8,1680,,22180,49387,0,29724.0,38.0,10581.0,,134743.0,246905.0,10082852,,,,379163,5081,346313,,7325593,5484659,0,2022-01-14T23:56:19.492055+05:30,96906000,,,,1863697,20013,1698201,22208650,67909159,45107196,0,0.0,0.0
2022-01-14,WB,22645,28,8687,72725,191060,445824,0,151740.0,149.0,57492.0,469627.0,1653294.0,2409405.0,Other State,0,0,0,,0,0,0,0.0,0.0,0.0,,0.0,0.0,0,,,,66,3,63,,0,0,0,2022-01-14T23:56:19.492055+05:30,96906000,,,,1863697,20013,1698201,22208650,67909159,45107196,0,0.0,0.0
2022-01-14,WB,22645,28,8687,72725,191060,445824,0,151740.0,149.0,57492.0,469627.0,1653294.0,2409405.0,Paschim Bardhaman,937,1,435,,4230,5888,0,7338.0,5.0,2884.0,,34282.0,46818.0,2882031,,,,70266,373,62803,,2039285,1472586,0,2022-01-14T23:56:19.492055+05:30,96906000,,,,1863697,20013,1698201,22208650,67909159,45107196,0,0.0,0.0
2022-01-14,WB,22645,28,8687,72725,191060,445824,0,151740.0,149.0,57492.0,469627.0,1653294.0,2409405.0,Paschim Medinipur,479,0,163,,6491,24127,0,2961.0,0.0,963.0,,96110.0,196207.0,5094238,,,,58456,514,55153,,3552124,2183055,0,2022-01-14T23:56:19.492055+05:30,96906000,,,,1863697,20013,1698201,22208650,67909159,45107196,0,0.0,0.0
2022-01-14,WB,22645,28,8687,72725,191060,445824,0,151740.0,149.0,57492.0,469627.0,1653294.0,2409405.0,Purba Bardhaman,767,0,260,,13011,41701,0,4816.0,3.0,1490.0,,83432.0,184806.0,4835532,,,,49076,213,44423,,3632637,2024050,0,2022-01-14T23:56:19.492055+05:30,96906000,,,,1863697,20013,1698201,22208650,67909159,45107196,0,0.0,0.0
2022-01-14,WB,22645,28,8687,72725,191060,445824,0,151740.0,149.0,57492.0,469627.0,1653294.0,2409405.0,Purba Medinipur,246,0,81,,7770,35454,0,1472.0,2.0,464.0,,94557.0,205694.0,4417377,,,,65612,406,63818,,3913715,3277320,0,2022-01-14T23:56:19.492055+05:30,96906000,,,,1863697,20013,1698201,22208650,67909159,45107196,0,0.0,0.0
2022-01-14,WB,22645,28,8687,72725,191060,445824,0,151740.0,149.0,57492.0,469627.0,1653294.0,2409405.0,Purulia,226,0,102,,299,2360,0,1826.0,0.0,645.0,,54070.0,59783.0,2927965,,,,21967,114,20187,,2035179,1282891,0,2022-01-14T23:56:19.492055+05:30,96906000,,,,1863697,20013,1698201,22208650,67909159,45107196,0,0.0,0.0
2022-01-14,WB,22645,28,8687,72725,191060,445824,0,151740.0,149.0,57492.0,469627.0,1653294.0,2409405.0,South 24 Parganas,1533,2,488,,12537,31289,0,8945.0,14.0,2918.0,,148361.0,181512.0,8153176,,,,116728,1421,106875,,5802514,3991371,0,2022-01-14T23:56:19.492055+05:30,96906000,,,,1863697,20013,1698201,22208650,67909159,45107196,0,0.0,0.0
2022-01-14,WB,22645,28,8687,72725,191060,445824,0,151740.0,149.0,57492.0,469627.0,1653294.0,2409405.0,Uttar Dinajpur,221,1,67,,6621,14502,0,1316.0,4.0,360.0,,61312.0,76646.0,3000849,,,,21750,245,20344,,1957335,1085582,0,2022-01-14T23:56:19.492055+05:30,96906000,,,,1863697,20013,1698201,22208650,67909159,45107196,0,0.0,0.0
